"reviewPriority","reviewBatch","playerKey","playerName","classicRole","mantraRoles","realTeam","realTeamOriginal","fantacalcioId","quotationCurrent","fvm","fantasyRoster","fbrefSearchQuery","fbrefSearchUrl","fbrefId","fbrefName","fbrefUrl","matchStatus","confidence","source","sourceVerifiedAt","mappedInRelease","notes"
"148","batch-03","fc-6294","Ndour","C","M/C","FIO","Fiorentina","6294","9","22","Prestige Worldwide","Ndour Fiorentina fbref","https://fbref.com/en/search/search.fcgi?search=Ndour%20Fiorentina%20fbref","3b88609d","Cher Ndour","https://fbref.com/en/players/3b88609d/Cher-Ndour","confirmed","0.98","FBref","2026-06-05","V375","Nome listone Ndour: associato a Cher Ndour, Fiorentina. Batch-03 verificato manualmente su FBref."
"124","batch-03","fc-22","De Roon","C","M/C","ATA","Atalanta","22","9","22","Real Pisistrius","De Roon Atalanta fbref","https://fbref.com/en/search/search.fcgi?search=De%20Roon%20Atalanta%20fbref","2a1beb34","Marten de Roon","https://fbref.com/en/players/2a1beb34/Marten-de-Roon","confirmed","0.98","FBref","2026-06-05","V375","Nome listone De Roon: associato a Marten de Roon, Atalanta. Batch-03 verificato manualmente su FBref."
"102","batch-03","fc-6664","Delprato","D","B/Dd/E","PAR","Parma","6664","10","22","FC DueFratelli2005","Delprato Parma fbref","https://fbref.com/en/search/search.fcgi?search=Delprato%20Parma%20fbref","4c6f9258","Enrico Del Prato","https://fbref.com/en/players/4c6f9258/Enrico-Del-Prato","confirmed","0.98","FBref","2026-06-05","V375","Nome listone Delprato: associato a Enrico Del Prato, Parma. Batch-03 verificato manualmente su FBref."
"109","batch-03","fc-5862","Valeri","D","Ds/E","PAR","Parma","5862","11","22","Real Pisistrius","Valeri Parma fbref","https://fbref.com/en/search/search.fcgi?search=Valeri%20Parma%20fbref","ec52b661","Emanuele Valeri","https://fbref.com/en/players/ec52b661/Emanuele-Valeri","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Emanuele Valeri, Parma. Batch-03 verificato manualmente su FBref."
"117","batch-03","fc-5526","Scalvini","D","Dc","ATA","Atalanta","5526","15","22","Olympic Salerno  FC","Scalvini Atalanta fbref","https://fbref.com/en/search/search.fcgi?search=Scalvini%20Atalanta%20fbref","1e9aa637","Giorgio Scalvini","https://fbref.com/en/players/1e9aa637/Giorgio-Scalvini","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Giorgio Scalvini, Atalanta. Batch-03 verificato manualmente su FBref."
"139","batch-03","fc-7070","Sucic P.","C","C","INT","Inter","7070","11","21","FC DueFratelli2005","Sucic P Inter fbref","https://fbref.com/en/search/search.fcgi?search=Sucic%20P%20Inter%20fbref","23fb46ea","Petar Sučić","https://fbref.com/en/players/23fb46ea/Petar-Sucic","confirmed","0.98","FBref","2026-06-05","V375","Nome listone Sucic P.: associato a Petar Sučić, Inter. Batch-03 verificato manualmente su FBref."
"107","batch-03","fc-2489","Pedro","A","A","LAZ","Lazio","2489","16","20","Beetlejuice","Pedro Lazio fbref","https://fbref.com/en/search/search.fcgi?search=Pedro%20Lazio%20fbref","3ca7254a","Pedro","https://fbref.com/en/players/3ca7254a/Pedro","confirmed","0.98","FBref","2026-06-05","V375","Nome listone Pedro: associato a Pedro Rodríguez, Lazio; distinto da Pedro Neto. Batch-03 verificato manualmente su FBref."
"128","batch-03","fc-4287","Lobotka","C","M/C","NAP","Napoli","4287","10","20","River Plaid","Lobotka Napoli fbref","https://fbref.com/en/search/search.fcgi?search=Lobotka%20Napoli%20fbref","e1cbb531","Stanislav Lobotka","https://fbref.com/en/players/e1cbb531/Stanislav-Lobotka","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Stanislav Lobotka, Napoli. Batch-03 verificato manualmente su FBref."
"104","batch-03","fc-6898","Keita M.","C","M/C","PAR","Parma","6898","11","18","As Paperopoli","Keita M Parma fbref","https://fbref.com/en/search/search.fcgi?search=Keita%20M%20Parma%20fbref","f5692b25","Mandela Keita","https://fbref.com/en/players/f5692b25/Mandela-Keita","confirmed","0.98","FBref","2026-06-05","V375","Nome listone Keita M.: associato a Mandela Keita, Parma. Batch-03 verificato manualmente su FBref."
"122","batch-03","fc-5036","Caqueret","C","C/T","COM","Como","5036","13","18","River Plaid","Caqueret Como fbref","https://fbref.com/en/search/search.fcgi?search=Caqueret%20Como%20fbref","f81ef10d","Maxence Caqueret","https://fbref.com/en/players/f81ef10d/Maxence-Caqueret","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Maxence Caqueret, Como. Batch-03 verificato manualmente su FBref."
"126","batch-03","fc-4686","Fofana Y.","C","M/C","MIL","Milan","4686","10","18","Real Pisistrius","Fofana Y Milan fbref","https://fbref.com/en/search/search.fcgi?search=Fofana%20Y%20Milan%20fbref","822d51d7","Youssouf Fofana","https://fbref.com/en/players/822d51d7/Youssouf-Fofana","confirmed","0.98","FBref","2026-06-05","V375","Nome listone Fofana Y.: associato a Youssouf Fofana, Milan; omonimo escluso. Batch-03 verificato manualmente su FBref."
"101","batch-03","fc-554","Zappacosta","D","E","ATA","Atalanta","554","12","18","River Plaid","Zappacosta Atalanta fbref","https://fbref.com/en/search/search.fcgi?search=Zappacosta%20Atalanta%20fbref","7fe90ccd","Davide Zappacosta","https://fbref.com/en/players/7fe90ccd/Davide-Zappacosta","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Davide Zappacosta, Atalanta. Batch-03 verificato manualmente su FBref."
"149","batch-03","fc-6190","Pisilli","C","C","ROM","Roma","6190","14","17","As Paperopoli","Pisilli Roma fbref","https://fbref.com/en/search/search.fcgi?search=Pisilli%20Roma%20fbref","c84dcc88","Niccolò Pisilli","https://fbref.com/en/players/c84dcc88/Niccolo-Pisilli","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Niccolò Pisilli, Roma. Batch-03 verificato manualmente su FBref."
"141","batch-03","fc-333","Cataldi","C","M/C","LAZ","Lazio","333","11","17","River Plaid","Cataldi Lazio fbref","https://fbref.com/en/search/search.fcgi?search=Cataldi%20Lazio%20fbref","ba3d3bea","Danilo Cataldi","https://fbref.com/en/players/ba3d3bea/Danilo-Cataldi","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Danilo Cataldi, Lazio. Batch-03 verificato manualmente su FBref."
"121","batch-03","fc-5520","Cambiaso","D","E","JUV","Juventus","5520","9","17","Prestige Worldwide","Cambiaso Juventus fbref","https://fbref.com/en/search/search.fcgi?search=Cambiaso%20Juventus%20fbref","247ed022","Andrea Cambiaso","https://fbref.com/en/players/247ed022/Andrea-Cambiaso","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato ad Andrea Cambiaso, Juventus. Batch-03 verificato manualmente su FBref."
"115","batch-03","fc-6552","Orban G.","A","Pc","VER","Verona","6552","14","15","As Paperopoli","Orban G Verona fbref","https://fbref.com/en/search/search.fcgi?search=Orban%20G%20Verona%20fbref","de17db90","Gift Orban","https://fbref.com/en/players/de17db90/Gift-Orban","confirmed","0.98","FBref","2026-06-05","V375","Nome listone Orban G.: associato a Gift Orban, Verona. Batch-03 verificato manualmente su FBref."
"132","batch-03","fc-7133","Vandeputte","C","W/T","CRE","Cremonese","7133","11","15","Real Pisistrius","Vandeputte Cremonese fbref","https://fbref.com/en/search/search.fcgi?search=Vandeputte%20Cremonese%20fbref","68e75bf4","Jari Vandeputte","https://fbref.com/en/players/68e75bf4/Jari-Vandeputte","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Jari Vandeputte, Cremonese. Batch-03 verificato manualmente su FBref."
"127","batch-03","fc-5791","Frendrup","C","M/C","GEN","Genoa","5791","9","15","Olympic Salerno  FC","Frendrup Genoa fbref","https://fbref.com/en/search/search.fcgi?search=Frendrup%20Genoa%20fbref","f4d60499","Morten Frendrup","https://fbref.com/en/players/f4d60499/Morten-Frendrup","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Morten Frendrup, Genoa. Batch-03 verificato manualmente su FBref."
"103","batch-03","fc-4364","Gaetano","C","T","CAG","Cagliari","4364","13","15","FC DueFratelli2005","Gaetano Cagliari fbref","https://fbref.com/en/search/search.fcgi?search=Gaetano%20Cagliari%20fbref","3b387cc7","Gianluca Gaetano","https://fbref.com/en/players/3b387cc7/Gianluca-Gaetano","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Gianluca Gaetano, Cagliari. Batch-03 verificato manualmente su FBref."
"134","batch-03","fc-6496","Bartesaghi","D","Ds/E","MIL","Milan","6496","10","15","Real Pisistrius","Bartesaghi Milan fbref","https://fbref.com/en/search/search.fcgi?search=Bartesaghi%20Milan%20fbref","7e0b6c50","Davide Bartesaghi","https://fbref.com/en/players/7e0b6c50/Davide-Bartesaghi","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Davide Bartesaghi, Milan. Batch-03 verificato manualmente su FBref."
"150","batch-03","fc-2814","Provedel","P","Por","LAZ","Lazio","2814","11","15","Real Pisistrius","Provedel Lazio fbref","https://fbref.com/en/search/search.fcgi?search=Provedel%20Lazio%20fbref","277da414","Ivan Provedel","https://fbref.com/en/players/277da414/Ivan-Provedel","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Ivan Provedel, Lazio. Batch-03 verificato manualmente su FBref."
"114","batch-03","fc-2529","Mkhitaryan","C","C/T","INT","Inter","2529","14","14","Afc Severgas Baronissi","Mkhitaryan Inter fbref","https://fbref.com/en/search/search.fcgi?search=Mkhitaryan%20Inter%20fbref","dd0daf32","Henrikh Mkhitaryan","https://fbref.com/en/players/dd0daf32/Henrikh-Mkhitaryan","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Henrikh Mkhitaryan, Inter. Batch-03 verificato manualmente su FBref."
"116","batch-03","fc-2077","Pasalic","C","C/T","ATA","Atalanta","2077","12","14","Beetlejuice","Pasalic Atalanta fbref","https://fbref.com/en/search/search.fcgi?search=Pasalic%20Atalanta%20fbref","e599253a","Mario Pašalić","https://fbref.com/en/players/e599253a/Mario-Pasalic","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Mario Pašalić, Atalanta. Batch-03 verificato manualmente su FBref."
"144","batch-03","fc-6485","Kristensen T.","D","Dd/Dc","UDI","Udinese","6485","11","14","Olympic Salerno  FC","Kristensen T Udinese fbref","https://fbref.com/en/search/search.fcgi?search=Kristensen%20T%20Udinese%20fbref","fadf9a05","Thomas Kristensen","https://fbref.com/en/players/fadf9a05/Thomas-Kristensen","confirmed","0.98","FBref","2026-06-05","V375","Nome listone Kristensen T.: associato a Thomas Kristensen, Udinese; omonimo storico escluso. Batch-03 verificato manualmente su FBref."
"106","batch-03","fc-6462","Okoye","P","Por","UDI","Udinese","6462","14","14","Ac Milan","Okoye Udinese fbref","https://fbref.com/en/search/search.fcgi?search=Okoye%20Udinese%20fbref","ab5c36dd","Maduka Okoye","https://fbref.com/en/players/ab5c36dd/Maduka-Okoye","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Maduka Okoye, Udinese. Batch-03 verificato manualmente su FBref."
"119","batch-03","fc-4870","Adopo","C","M/C","CAG","Cagliari","4870","8","13","Olympic Salerno  FC","Adopo Cagliari fbref","https://fbref.com/en/search/search.fcgi?search=Adopo%20Cagliari%20fbref","599d91d0","Michel Ndary Adopo","https://fbref.com/en/players/599d91d0/Michel-Ndary-Adopo","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Michel Ndary Adopo, Cagliari. Batch-03 verificato manualmente su FBref."
"135","batch-03","fc-5506","Ekuban","A","A","GEN","Genoa","5506","12","12","real mappine","Ekuban Genoa fbref","https://fbref.com/en/search/search.fcgi?search=Ekuban%20Genoa%20fbref","7afbd2c3","Caleb Ekuban","https://fbref.com/en/players/7afbd2c3/Caleb-Ekuban","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Caleb Ekuban, Genoa. Batch-03 verificato manualmente su FBref."
"140","batch-03","fc-5500","Cancellieri","A","W/A","LAZ","Lazio","5500","11","12","Real Pisistrius","Cancellieri Lazio fbref","https://fbref.com/en/search/search.fcgi?search=Cancellieri%20Lazio%20fbref","b6a1cdf9","Matteo Cancellieri","https://fbref.com/en/players/b6a1cdf9/Matteo-Cancellieri","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Matteo Cancellieri, Lazio. Batch-03 verificato manualmente su FBref."
"136","batch-03","fc-6672","Idzes","D","Dc","SAS","Sassuolo","6672","8","12","Afc Severgas Baronissi","Idzes Sassuolo fbref","https://fbref.com/en/search/search.fcgi?search=Idzes%20Sassuolo%20fbref","a54ef587","Jay Idzes","https://fbref.com/en/players/a54ef587/Jay-Idzes","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Jay Idzes, Sassuolo. Batch-03 verificato manualmente su FBref."
"123","batch-03","fc-6642","Coco","D","Dc","TOR","Torino","6642","9","12","Beetlejuice","Coco Torino fbref","https://fbref.com/en/search/search.fcgi?search=Coco%20Torino%20fbref","d0ee1652","Saúl Coco","https://fbref.com/en/players/d0ee1652/Saul-Coco","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Saúl Coco, Torino. Batch-03 verificato manualmente su FBref."
"146","batch-03","fc-2188","Marusic","D","Dd/Ds/E","LAZ","Lazio","2188","8","12","Real Pisistrius","Marusic Lazio fbref","https://fbref.com/en/search/search.fcgi?search=Marusic%20Lazio%20fbref","d4535821","Adam Marušić","https://fbref.com/en/players/d4535821/Adam-Marusic","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Adam Marušić, Lazio. Batch-03 verificato manualmente su FBref."
"145","batch-03","fc-393","Luperto","D","Dc","CRE","Cremonese","393","8","12","Beetlejuice","Luperto Cremonese fbref","https://fbref.com/en/search/search.fcgi?search=Luperto%20Cremonese%20fbref","997fff07","Sebastiano Luperto","https://fbref.com/en/players/997fff07/Sebastiano-Luperto","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Sebastiano Luperto, Cremonese. Batch-03 verificato manualmente su FBref."
"110","batch-03","fc-761","Audero","P","Por","CRE","Cremonese","761","12","11","Olympic Salerno  FC","Audero Cremonese fbref","https://fbref.com/en/search/search.fcgi?search=Audero%20Cremonese%20fbref","649b01d8","Emil Audero","https://fbref.com/en/players/649b01d8/Emil-Audero","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Emil Audero, Cremonese. Batch-03 verificato manualmente su FBref."
"143","batch-03","fc-6020","Ellertsson","C","C/W","GEN","Genoa","6020","8","10","As Paperopoli","Ellertsson Genoa fbref","https://fbref.com/en/search/search.fcgi?search=Ellertsson%20Genoa%20fbref","c55967eb","Mikael Ellertsson","https://fbref.com/en/players/c55967eb/Mikael-Ellertsson","confirmed","0.98","FBref","2026-06-05","V375","Nome listone cognome: associato a Mikael Ellertsson, Genoa. Batch-03 verificato manualmente su FBref."
"112","batch-03","fc-7162","Giovane","A","A","NAP","Napoli","7162","13","8","Real Pisistrius","Giovane Napoli fbref","https://fbref.com/en/search/search.fcgi?search=Giovane%20Napoli%20fbref","1b567cdc","Giovane","https://fbref.com/en/players/1b567cdc/Giovane","confirmed","0.98","FBref","2026-06-05","V375","Nome listone Giovane: associato a Giovane Santana do Nascimento, Napoli. Batch-03 verificato manualmente su FBref."
"147","batch-03","fc-4236","Muric","P","Por","SAS","Sassuolo","4236","10","6","As Paperopoli","Muric Sassuolo fbref","https://fbref.com/en/search/search.fcgi?search=Muric%20Sassuolo%20fbref","99aa1a84","Arijanet Muric","https://fbref.com/en/players/99aa1a84/Arijanet-Muric","confirmed","0.98","FBref","2026-06-05","V375","Nome listone Muric: associato a Arijanet Muric, Sassuolo. Batch-03 verificato manualmente su FBref."
"105","batch-03","fc-4957","Montipò","P","Por","VER","Verona","4957","12","5","Ac Milan","Montipò Verona fbref","https://fbref.com/en/search/search.fcgi?search=Montip%C3%B2%20Verona%20fbref","c1d95617","Lorenzo Montipò","https://fbref.com/en/players/c1d95617/Lorenzo-Montipo","confirmed","0.98","FBref","2026-06-05","V375","Nome listone Montipò: associato a Lorenzo Montipò, Verona. Batch-03 verificato manualmente su FBref."
