"reviewPriority","reviewBatch","playerKey","playerName","classicRole","mantraRoles","realTeam","realTeamOriginal","fantacalcioId","quotationCurrent","fvm","fantasyRoster","fbrefSearchQuery","fbrefSearchUrl","fbrefId","fbrefName","fbrefUrl","matchStatus","confidence","source","sourceVerifiedAt","mappedInRelease","notes"
"486","batch-10","fc-6538","Onana J.","C","M/C","GEN","Genoa","6538","1","4","","Onana J Genoa fbref","https://fbref.com/en/search/search.fcgi?search=Onana%20J%20Genoa%20fbref","b5bb8188","Jean Onana","https://fbref.com/en/players/b5bb8188/Jean-Onana","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Onana J.: associato a Jean Onana, Genoa; iniziale usata per distinguerlo da altri Onana. Batch-10 verificato manualmente su FBref/search result."
"468","batch-10","fc-6219","Boloca","C","M/C","SAS","Sassuolo","6219","2","4","","Boloca Sassuolo fbref","https://fbref.com/en/search/search.fcgi?search=Boloca%20Sassuolo%20fbref","85f7ed25","Daniel Boloca","https://fbref.com/en/players/85f7ed25/Daniel-Boloca","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Boloca: associato a Daniel Boloca, Sassuolo. Batch-10 verificato manualmente su FBref/search result."
"474","batch-10","fc-5788","Sabiri","C","T","FIO","Fiorentina","5788","2","4","","Sabiri Fiorentina fbref","https://fbref.com/en/search/search.fcgi?search=Sabiri%20Fiorentina%20fbref","4830e0af","Abdelhamid Sabiri","https://fbref.com/en/players/4830e0af/Abdelhamid-Sabiri","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Sabiri: associato ad Abdelhamid Sabiri, Fiorentina. Batch-10 verificato manualmente su FBref/search result."
"458","batch-10","fc-7377","Balbo","D","Ds/E","FIO","Fiorentina","7377","2","4","","Balbo Fiorentina fbref","https://fbref.com/en/search/search.fcgi?search=Balbo%20Fiorentina%20fbref","cdcdb350","Luís Balbo","https://fbref.com/en/players/cdcdb350/Luis-Balbo","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Balbo: associato a Luís Balbo, Fiorentina; accento normalizzato nello slug. Batch-10 verificato manualmente su FBref/search result."
"480","batch-10","fc-7196","Denoon","D","Dc","PIS","Pisa","7196","1","4","","Denoon Pisa fbref","https://fbref.com/en/search/search.fcgi?search=Denoon%20Pisa%20fbref","030d6f99","Daniel Denoon","https://fbref.com/en/players/030d6f99/Daniel-Denoon","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Denoon: associato a Daniel Denoon, Pisa. Batch-10 verificato manualmente su FBref/search result."
"461","batch-10","fc-7140","Coppola F.","D","Dc","PIS","Pisa","7140","1","4","","Coppola F Pisa fbref","https://fbref.com/en/search/search.fcgi?search=Coppola%20F%20Pisa%20fbref","387335e7","Francesco Coppola","https://fbref.com/en/players/387335e7/Francesco-Coppola","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Coppola F.: associato a Francesco Coppola, Pisa; distinto da Diego/Ferdinando Coppola. Batch-10 verificato manualmente su FBref/search result."
"459","batch-10","fc-6149","Carboni F.","D","Ds/E","PAR","Parma","6149","3","4","","Carboni F Parma fbref","https://fbref.com/en/search/search.fcgi?search=Carboni%20F%20Parma%20fbref","b033f803","Franco Carboni","https://fbref.com/en/players/b033f803/Franco-Carboni","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Carboni F.: associato a Franco Carboni, Parma; distinto da Valentin/Andrea Carboni. Batch-10 verificato manualmente su FBref/search result."
"483","batch-10","fc-140","Hysaj","D","Dd/Ds/E","LAZ","Lazio","140","1","4","","Hysaj Lazio fbref","https://fbref.com/en/search/search.fcgi?search=Hysaj%20Lazio%20fbref","2f3452eb","Elseid Hysaj","https://fbref.com/en/players/2f3452eb/Elseid-Hysaj","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Hysaj: associato a Elseid Hysaj, Lazio. Batch-10 verificato manualmente su FBref/search result."
"473","batch-10","fc-7353","Pedro Felipe","D","Dc","SAS","Sassuolo","7353","3","3","","Pedro Felipe Sassuolo fbref","https://fbref.com/en/search/search.fcgi?search=Pedro%20Felipe%20Sassuolo%20fbref","e95e9749","Pedro Felipe","https://fbref.com/en/players/e95e9749/Pedro-Felipe","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Pedro Felipe: associato al profilo FBref Pedro Felipe; nota: FBref indica ancora Juventus, mapping mantenuto per identita anagrafica. Batch-10 verificato manualmente su FBref/search result."
"462","batch-10","fc-6883","Jean","D","Dc","LEC","Lecce","6883","2","3","","Jean Lecce fbref","https://fbref.com/en/search/search.fcgi?search=Jean%20Lecce%20fbref","5f130a19","Gaby Jean","https://fbref.com/en/players/5f130a19/Gaby-Jean","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Jean: associato a Gaby Jean, Lecce; confermato Fantacalcio ID 6883, distinto da Tiago Gabriel e altri Jean. Batch-10 verificato manualmente su FBref/search result."
"499","batch-10","fc-7164","Perez M.","D","Dd/Dc","LEC","Lecce","7164","1","2","","Perez M Lecce fbref","https://fbref.com/en/search/search.fcgi?search=Perez%20M%20Lecce%20fbref","2726054a","Matías Pérez","https://fbref.com/en/players/2726054a/Matias-Perez","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Perez M.: associato a Matías Pérez, Lecce; distinto da altri Matías/Leonardo Pérez. Batch-10 verificato manualmente su FBref/search result."
"484","batch-10","fc-7381","Mikolajewski","A","Pc","PAR","Parma","7381","2","1","","Mikolajewski Parma fbref","https://fbref.com/en/search/search.fcgi?search=Mikolajewski%20Parma%20fbref","e72fa318","Daniel Mikołajewski","https://fbref.com/en/players/e72fa318/Daniel-Mikolajewski","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Mikolajewski: associato a Daniel Mikołajewski, Parma; carattere polacco normalizzato nello slug. Batch-10 verificato manualmente su FBref/search result."
"476","batch-10","fc-7338","Albarracin","A","A","CAG","Cagliari","7338","2","1","","Albarracin Cagliari fbref","https://fbref.com/en/search/search.fcgi?search=Albarracin%20Cagliari%20fbref","54d8e26a","Agustín Albarracín","https://fbref.com/en/players/54d8e26a/Agustin-Albarracin","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Albarracin: associato ad Agustín Albarracín, Cagliari; accenti normalizzati nello slug. Batch-10 verificato manualmente su FBref/search result."
"490","batch-10","fc-7317","Trepy","A","Pc","CAG","Cagliari","7317","1","1","","Trepy Cagliari fbref","https://fbref.com/en/search/search.fcgi?search=Trepy%20Cagliari%20fbref","20c36c00","Yael Trepy","https://fbref.com/en/players/20c36c00/Yael-Trepy","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Trepy: associato a Yael Trepy, Cagliari. Batch-10 verificato manualmente su FBref/search result."
"494","batch-10","fc-7309","Isaac","A","Pc","VER","Verona","7309","1","1","","Isaac Verona fbref","https://fbref.com/en/search/search.fcgi?search=Isaac%20Verona%20fbref","f689c342","Isaac","https://fbref.com/en/players/f689c342/Isaac","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Isaac: associato al profilo Isaac con Hellas Verona; distinti altri Isaac brasiliani non coerenti. Batch-10 verificato manualmente su FBref/search result."
"491","batch-10","fc-7277","Arena A.","A","Pc","ROM","Roma","7277","1","1","","Arena A Roma fbref","https://fbref.com/en/search/search.fcgi?search=Arena%20A%20Roma%20fbref","b4e9e1e3","Antonio Arena","https://fbref.com/en/players/b4e9e1e3/Antonio-Arena","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Arena A.: associato ad Antonio Arena, Roma; distinto da Alessandro Arena del Pisa. Batch-10 verificato manualmente su FBref/search result."
"477","batch-10","fc-7239","Braschi","A","Pc","FIO","Fiorentina","7239","2","1","","Braschi Fiorentina fbref","https://fbref.com/en/search/search.fcgi?search=Braschi%20Fiorentina%20fbref","74269b2c","Riccardo Braschi","https://fbref.com/en/players/74269b2c/Riccardo-Braschi","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Braschi: associato a Riccardo Braschi, Fiorentina. Batch-10 verificato manualmente su FBref/search result."
"471","batch-10","fc-7158","Moro L.","A","Pc","SAS","Sassuolo","7158","1","1","","Moro L Sassuolo fbref","https://fbref.com/en/search/search.fcgi?search=Moro%20L%20Sassuolo%20fbref","96281a90","Luca Moro","https://fbref.com/en/players/96281a90/Luca-Moro","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Moro L.: associato a Luca Moro, Sassuolo; distinto da omonimi minori. Batch-10 verificato manualmente su FBref/search result."
"482","batch-10","fc-7248","Gorter","C","M/C","LEC","Lecce","7248","2","1","","Gorter Lecce fbref","https://fbref.com/en/search/search.fcgi?search=Gorter%20Lecce%20fbref","7b2e8e08","Olaf Gorter","https://fbref.com/en/players/7b2e8e08/Olaf-Gorter","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Gorter: associato a Olaf Gorter, Lecce; distinto da Jay Gorter portiere. Batch-10 verificato manualmente su FBref/search result."
"456","batch-10","fc-7312","Arizala","D","Ds/E","UDI","Udinese","7312","2","1","","Arizala Udinese fbref","https://fbref.com/en/search/search.fcgi?search=Arizala%20Udinese%20fbref","82f2e5c8","Juan Arizala","https://fbref.com/en/players/82f2e5c8/Juan-Arizala","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Arizala: associato a Juan Arizala; FBref indicizza profilo con dati Sudamerica/Serie A, mantenuto come match controllato. Batch-10 verificato manualmente su FBref/search result."
"495","batch-10","fc-7238","Kouadio","D","Dc","FIO","Fiorentina","7238","1","1","","Kouadio Fiorentina fbref","https://fbref.com/en/search/search.fcgi?search=Kouadio%20Fiorentina%20fbref","7067db90","Eddy Kouadio","https://fbref.com/en/players/7067db90/Eddy-Kouadio","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Kouadio: associato a Eddy Kouadio, Fiorentina. Batch-10 verificato manualmente su FBref/search result."
"465","batch-10","fc-6842","Sava","P","Por","UDI","Udinese","6842","1","1","","Sava Udinese fbref","https://fbref.com/en/search/search.fcgi?search=Sava%20Udinese%20fbref","41efbd34","Razvan Sava","https://fbref.com/en/players/41efbd34/Razvan-Sava","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Sava: associato a Razvan Sava, Udinese. Batch-10 verificato manualmente su FBref/search result."
"469","batch-10","fc-6417","Furlanetto","P","Por","LAZ","Lazio","6417","3","1","","Furlanetto Lazio fbref","https://fbref.com/en/search/search.fcgi?search=Furlanetto%20Lazio%20fbref","95d9f4dd","Alessio Furlanetto","https://fbref.com/en/players/95d9f4dd/Alessio-Furlanetto","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Furlanetto: associato ad Alessio Furlanetto, Lazio. Batch-10 verificato manualmente su FBref/search result."
"478","batch-10","fc-6403","Christensen O.","P","Por","FIO","Fiorentina","6403","2","1","","Christensen O Fiorentina fbref","https://fbref.com/en/search/search.fcgi?search=Christensen%20O%20Fiorentina%20fbref","af104654","Oliver Christensen","https://fbref.com/en/players/af104654/Oliver-Christensen","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Christensen O.: associato a Oliver Christensen, Fiorentina; iniziale usata per distinguerlo da altri Christensen. Batch-10 verificato manualmente su FBref/search result."
"472","batch-10","fc-2271","Nicolas","P","Por","PIS","Pisa","2271","1","1","","Nicolas Pisa fbref","https://fbref.com/en/search/search.fcgi?search=Nicolas%20Pisa%20fbref","326d09ef","Nícolas Andrade","https://fbref.com/en/players/326d09ef/Nicolas-Andrade","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Nicolas: associato a Nícolas Andrade, Pisa; slug senza accento. Batch-10 verificato manualmente su FBref/search result."
"488","batch-10","fc-2211","Silvestri","P","Por","CRE","Cremonese","2211","1","1","","Silvestri Cremonese fbref","https://fbref.com/en/search/search.fcgi?search=Silvestri%20Cremonese%20fbref","0d422df7","Marco Silvestri","https://fbref.com/en/players/0d422df7/Marco-Silvestri","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Silvestri: associato a Marco Silvestri, Cremonese/Serie A su listone; profilo storico Udinese/Verona. Batch-10 verificato manualmente su FBref/search result."
"492","batch-10","fc-1926","Di Gennaro","P","Por","INT","Inter","1926","1","1","","Di Gennaro Inter fbref","https://fbref.com/en/search/search.fcgi?search=Di%20Gennaro%20Inter%20fbref","7a4050d5","Raffaele Di Gennaro","https://fbref.com/en/players/7a4050d5/Raffaele-Di-Gennaro","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Di Gennaro: associato a Raffaele Di Gennaro, Inter. Batch-10 verificato manualmente su FBref/search result."
"466","batch-10","fc-574","Scuffet","P","Por","PIS","Pisa","574","1","1","","Scuffet Pisa fbref","https://fbref.com/en/search/search.fcgi?search=Scuffet%20Pisa%20fbref","41bd99ea","Simone Scuffet","https://fbref.com/en/players/41bd99ea/Simone-Scuffet","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Scuffet: associato a Simone Scuffet, Pisa. Batch-10 verificato manualmente su FBref/search result."
"498","batch-10","fc-543","Padelli","P","Por","UDI","Udinese","543","1","1","","Padelli Udinese fbref","https://fbref.com/en/search/search.fcgi?search=Padelli%20Udinese%20fbref","cf1c23d8","Daniele Padelli","https://fbref.com/en/players/cf1c23d8/Daniele-Padelli","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Padelli: associato a Daniele Padelli, Udinese. Batch-10 verificato manualmente su FBref/search result."
"487","batch-10","fc-511","Perilli","P","Por","VER","Verona","511","1","1","","Perilli Verona fbref","https://fbref.com/en/search/search.fcgi?search=Perilli%20Verona%20fbref","b9e11c1d","Simone Perilli","https://fbref.com/en/players/b9e11c1d/Simone-Perilli","confirmed","0.98","FBref","2026-06-05","V382","Nome listone Perilli: associato a Simone Perilli, Verona. Batch-10 verificato manualmente su FBref/search result."
